post_id,author_id,author_username,author_followers,author_account_age_days,author_created,text,created_at,lang,has_media,media_types,media_urls,likes,retweets,replies,views,bookmarks,quotes,hashtags,content_type,ai_generated,engagement_total,engagement_rate,treat,log_views,log_likes,log_retweets,log_engagement_total,velocity,log_followers,log_account_age,has_media_int,hour_of_day,propensity_score
control_000129,user_6068,user_62962,696,614,2022-01-01,Synthetic control post #129,2025-04-22,en,True,photo,,332,26,18,4189,28,8,portrait,control,False,384,0.09166865600381953,0,8.340456012916183,5.808142489980444,3.295836866004329,5.953243334287785,0.09166865600381953,6.546785410760524,6.421622267806518,1,0,0.49023666553403894
control_000032,user_9783,user_58336,539,1619,2022-01-01,Synthetic control post #32,2025-03-01,en,True,photo,,550,66,66,8038,82,36,"artistsontwitter,portrait,photography",control,False,718,0.08932570291117194,0,8.99205997632796,6.311734809152915,4.204692619390966,6.577861357721047,0.08932570291117194,6.29156913955832,7.3901814282264295,1,0,0.5179672317268735
control_000584,user_4674,user_68600,905,103,2022-01-01,Synthetic control post #584,2025-04-13,en,True,photo,,287,62,37,4066,52,20,photography,control,False,406,0.09985243482538121,0,8.310660905907225,5.662960480135946,4.143134726391533,6.008813185442595,0.09985243482538121,6.80903930604298,4.6443908991413725,1,0,0.4412444411097582
control_000671,user_1716,user_84671,615,1126,2022-01-01,Synthetic control post #671,2025-02-13,en,True,photo,,315,45,20,4058,17,7,"photography,portrait,artistsontwitter",control,False,387,0.09536717594874322,0,8.308691916838898,5.755742213586912,3.828641396489095,5.961005339623274,0.09536717594874322,6.423246963533519,7.027314514039777,1,0,0.5072955708761027
control_000141,user_8874,user_49578,260,641,2022-01-01,Synthetic control post #141,2025-04-08,en,True,photo,,367,97,27,7449,46,8,"digitalart,artistsontwitter,portrait",control,False,499,0.0669888575647738,0,8.915969311373605,5.908082938168931,4.584967478670572,6.214608098422191,0.0669888575647738,5.564520407322694,6.464588303689961,1,0,0.4991762564860997
control_000745,user_5224,user_89292,190,255,2022-01-01,Synthetic control post #745,2025-01-04,en,True,photo,,188,93,40,4708,62,11,photography,control,False,332,0.07051826677994902,0,8.457230850243555,5.241747015059643,4.543294782270004,5.808142489980444,0.07051826677994902,5.25227342804663,5.545177444479562,1,0,0.47726340516769933
control_000716,user_7679,user_79970,153,1497,2022-01-01,Synthetic control post #716,2025-04-18,en,True,photo,,260,41,51,6154,21,6,"digitalart,portrait,artistsontwitter",control,False,358,0.05817354566135847,0,8.725020038618554,5.564520407322694,3.7376696182833684,5.883322388488279,0.05817354566135847,5.0369526024136295,7.311886164077165,1,0,0.5258363306658821
control_000414,user_4662,user_42521,347,905,2022-01-01,Synthetic control post #414,2025-02-08,en,True,photo,,184,38,16,3059,24,14,photography,control,False,252,0.08237986270022883,0,8.026170194946426,5.220355825078324,3.6635616461296463,5.53338948872752,0.08237986270022883,5.8522024797744745,6.80903930604298,1,0,0.506035801503723
control_000493,user_4745,user_19963,527,1770,2022-01-01,Synthetic control post #493,2025-01-31,en,True,photo,,162,30,21,2486,28,11,"portrait,artistsontwitter",control,False,224,0.09010458567980692,0,7.818832443803404,5.093750200806762,3.4339872044851463,5.41610040220442,0.09010458567980692,6.269096283706261,7.479299637782834,1,0,0.5205077870014296
control_000764,user_1039,user_23086,189,1967,2022-01-01,Synthetic control post #764,2025-04-05,en,True,photo,,160,50,21,4293,23,12,"photography,digitalart",control,False,243,0.05660377358490566,0,8.364973978438726,5.081404364984463,3.9318256327243257,5.497168225293202,0.05660377358490566,5.247024072160486,7.584773077612199,1,0,0.5313943037845592
control_000354,user_9805,user_46069,549,1301,2022-01-01,Synthetic control post #354,2025-04-10,en,True,photo,,269,76,22,5494,30,10,portrait,control,False,377,0.06862031306880233,0,8.611593866837723,5.598421958998375,4.343805421853684,5.934894195619588,0.06862031306880233,6.309918278226516,7.171656822768514,1,0,0.5120256487976029
control_000040,user_5651,user_33424,337,504,2022-01-01,Synthetic control post #40,2025-01-15,en,True,photo,,206,43,13,3150,44,8,"portrait,artistsontwitter",control,False,270,0.08571428571428572,0,8.055475141757274,5.332718793265369,3.784189633918261,5.602118820879701,0.08571428571428572,5.823045895483019,6.22455842927536,1,0,0.49075214963754243
control_000173,user_9885,user_72674,277,1439,2022-01-01,Synthetic control post #173,2025-03-10,en,True,photo,,175,43,10,2648,31,10,"photography,artistsontwitter,portrait",control,False,238,0.08987915407854985,0,7.88193748927207,5.170483995038151,3.784189633918261,5.476463551931511,0.08987915407854985,5.627621113690637,7.272398392570047,1,0,0.5201096933715089
control_000440,user_4981,user_98493,129,1130,2022-01-01,Synthetic control post #440,2025-03-09,en,True,photo,,144,24,8,3516,16,6,"artistsontwitter,portrait",control,False,182,0.051763367463026164,0,8.165363632473982,4.976733742420574,3.2188758248682006,5.209486152841421,0.051763367463026164,4.867534450455582,7.030857476116121,1,0,0.5197338377903624
control_000243,user_6184,user_44513,228,1417,2022-01-01,Synthetic control post #243,2025-03-16,en,True,photo,,161,45,12,3198,35,10,"photography,portrait",control,False,228,0.07129455909943715,0,8.070593539949519,5.087596335232384,3.828641396489095,5.43372200355424,0.07129455909943715,5.43372200355424,7.257002707092073,1,0,0.5212387986956764
control_000620,user_5719,user_77477,592,1301,2022-01-01,Synthetic control post #620,2025-01-18,en,True,photo,,423,85,57,5745,51,8,photography,control,False,573,0.09973890339425587,0,8.656259239539235,6.049733455231958,4.454347296253507,6.352629396319567,0.09973890339425587,6.385194398997726,7.171656822768514,1,0,0.5114282083173101
control_000280,user_1699,user_54810,325,1429,2022-01-01,Synthetic control post #280,2025-01-02,en,True,photo,,359,46,32,4519,66,9,portrait,control,False,446,0.09869440141624253,0,8.416267272826277,5.886104031450156,3.8501476017100584,6.102558594613569,0.09869440141624253,5.786897381366708,7.265429723253953,1,0,0.5186620563200339
control_000375,user_9948,user_74293,560,1784,2022-01-01,Synthetic control post #375,2025-01-31,en,True,photo,,267,100,48,5191,40,18,"photography,artistsontwitter,digitalart",control,False,433,0.08341360046233866,0,8.554874258383926,5.5909869805108565,4.61512051684126,6.073044534100405,0.08341360046233866,6.329720905522696,7.487173694213739,1,0,0.5202358545629219
control_000052,user_6850,user_40952,313,1600,2022-01-01,Synthetic control post #52,2025-03-24,en,True,photo,,83,51,10,2797,20,13,"digitalart,portrait",control,False,157,0.05613156953879156,0,7.936660155225426,4.430816798843313,3.9512437185814275,5.062595033026967,0.05613156953879156,5.749392985908253,7.3783837129967145,1,0,0.5219530809931497
control_000345,user_1307,user_48684,91,959,2022-01-01,Synthetic control post #345,2025-01-16,en,True,photo,,203,64,28,3566,43,14,photography,control,False,309,0.08665171060011218,0,8.17948018535889,5.318119993844216,4.174387269895637,5.736572297479192,0.08665171060011218,4.5217885770490405,6.866933284461882,1,0,0.5181299327207634
control_000720,user_3492,user_60142,464,100,2022-01-01,Synthetic control post #720,2025-01-12,en,True,photo,,220,60,32,5172,26,8,digitalart,control,False,320,0.061871616395978345,0,8.551208070003515,5.3981627015177525,4.110873864173311,5.771441123130016,0.061871616395978345,6.142037405587356,4.61512051684126,1,0,0.4457062685066596
control_000766,user_3773,user_92850,242,65,2022-01-01,Synthetic control post #766,2025-04-27,en,True,photo,,276,54,36,4242,15,19,"portrait,digitalart",control,False,385,0.09075907590759076,0,8.353025845202325,5.6240175061873385,4.007333185232471,5.955837369464831,0.09075907590759076,5.493061443340548,4.189654742026425,1,0,0.4396455339589125
control_000047,user_6550,user_58499,578,1643,2022-01-01,Synthetic control post #47,2025-01-02,en,True,photo,,357,67,50,5218,74,23,"digitalart,photography",control,False,497,0.09524722115753162,0,8.560061091643414,5.8805329864007,4.219507705176107,6.210600077024653,0.09524722115753162,6.361302477572996,7.404887575616125,1,0,0.517804098850439
control_000648,user_6516,user_48438,649,788,2022-01-01,Synthetic control post #648,2025-04-23,en,True,photo,,247,40,16,3904,47,10,"portrait,artistsontwitter",control,False,313,0.08017418032786885,0,8.270013062273787,5.5134287461649825,3.713572066704308,5.749392985908253,0.08017418032786885,6.476972362889683,6.670766320845874,1,0,0.49740399786910183
control_000262,user_6436,user_42805,684,685,2022-01-01,Synthetic control post #262,2025-04-18,en,True,photo,,230,25,25,4735,58,18,"digitalart,artistsontwitter",control,False,298,0.06293558606124604,0,8.462948176563842,5.442417710521793,3.258096538021482,5.700443573390687,0.06293558606124604,6.529418838262226,6.530877627725885,1,0,0.49327420010246503
control_000122,user_4757,user_42941,724,388,2022-01-01,Synthetic control post #122,2025-04-12,en,True,photo,,232,30,34,4185,52,18,photography,control,False,314,0.07502986857825568,0,8.339500903005945,5.4510384535657,3.4339872044851463,5.752572638825633,0.07502986857825568,6.586171654854675,5.963579343618446,1,0,0.477777391782515
control_000182,user_2286,user_85345,843,1039,2022-01-01,Synthetic control post #182,2025-04-25,en,True,photo,,226,192,63,9923,85,46,digitalart,control,False,527,0.05310893882898317,0,9.202711344811691,5.424950017481403,5.262690188904886,6.269096283706261,0.05310893882898317,6.738152494595957,6.946975992135418,1,0,0.5026626009866071
control_000487,user_7656,user_68507,1088,870,2022-01-01,Synthetic control post #487,2025-02-08,en,True,photo,,135,52,12,2925,39,11,"photography,artistsontwitter,digitalart",control,False,210,0.07179487179487179,0,7.98139158158007,4.912654885736052,3.970291913552122,5.351858133476067,0.07179487179487179,6.9930151229329605,6.769641976852503,1,0,0.4959310631785467
control_000473,user_7588,user_71942,542,614,2022-01-01,Synthetic control post #473,2025-03-04,en,True,photo,,221,149,83,10847,105,25,"artistsontwitter,digitalart",control,False,478,0.04406748409698534,0,9.291736010180177,5.402677381872279,5.0106352940962555,6.171700597410915,0.04406748409698534,6.297109319933935,6.421622267806518,1,0,0.492218736113144
control_000759,user_6103,user_25810,292,1417,2022-01-01,Synthetic control post #759,2025-03-03,en,True,photo,,331,55,26,5286,18,21,photography,control,False,433,0.08191449110858873,0,8.57300625623545,5.805134968916488,4.02535169073515,6.073044534100405,0.08191449110858873,5.680172609017068,7.257002707092073,1,0,0.5192849452290801
control_000428,user_3976,user_35640,61,958,2022-01-01,Synthetic control post #428,2025-01-04,en,True,photo,,109,29,22,2276,29,10,"artistsontwitter,digitalart",control,False,170,0.07469244288224956,0,7.7306140660637395,4.700480365792417,3.4011973816621555,5.14166355650266,0.07469244288224956,4.127134385045092,6.8658910748834385,1,0,0.5212313998216199
control_000771,user_3323,user_34759,83,129,2022-01-01,Synthetic control post #771,2025-03-03,en,True,photo,,304,74,37,4814,45,19,"photography,portrait",control,False,434,0.0901537183215621,0,8.479491324232226,5.720311776607412,4.31748811353631,6.075346031088684,0.0901537183215621,4.430816798843313,4.867534450455582,1,0,0.46583448503474373
control_000270,user_2393,user_49686,165,1410,2022-01-01,Synthetic control post #270,2025-02-26,en,True,photo,,267,54,43,7855,88,29,"portrait,photography,artistsontwitter",control,False,393,0.05003182686187142,0,8.969032850034301,5.5909869805108565,4.007333185232471,5.976350909297934,0.05003182686187142,5.111987788356544,7.252053951852814,1,0,0.5236574302689677
control_000184,user_6855,user_25326,164,1431,2022-01-01,Synthetic control post #184,2025-04-16,en,True,photo,,276,42,36,4993,21,15,"artistsontwitter,photography",control,False,369,0.0739034648507911,0,8.515992470839718,5.6240175061873385,3.7612001156935624,5.91350300563827,0.0739034648507911,5.10594547390058,7.266827347520591,1,0,0.5240966059894491
control_000597,user_4833,user_82938,834,1605,2022-01-01,Synthetic control post #597,2025-04-19,en,True,photo,,406,126,62,9179,46,13,"photography,digitalart",control,False,607,0.06612920797472492,0,9.124782483614537,6.008813185442595,4.844187086458591,6.410174881966167,0.06612920797472492,6.727431724850855,7.381501894506707,1,0,0.514279472306318
control_000115,user_9159,user_77738,223,1823,2022-01-01,Synthetic control post #115,2025-02-17,en,True,photo,,298,53,27,4037,30,8,digitalart,control,False,386,0.09561555610601932,0,8.303504798872783,5.700443573390687,3.9889840465642745,5.958424693029782,0.09561555610601932,5.4116460518550396,7.508787170634276,1,0,0.5280815699454724
control_000011,user_4156,user_68597,389,294,2022-01-01,Synthetic control post #11,2025-04-02,en,True,photo,,303,37,61,6808,35,27,"digitalart,artistsontwitter",control,False,428,0.06286721504112809,0,8.826000545482966,5.717027701406222,3.6375861597263857,6.061456918928017,0.06286721504112809,5.966146739123692,5.68697535633982,1,0,0.4753631841280025
control_000095,user_9321,user_38130,593,1627,2022-01-01,Synthetic control post #95,2025-02-05,en,True,photo,,240,70,8,4118,44,6,portrait,control,False,324,0.07867897037396794,0,8.323365694436081,5.484796933490655,4.2626798770413155,5.783825182329737,0.07867897037396794,6.386879319362645,7.395107546562485,1,0,0.5173419284338769
control_000372,user_8468,user_53773,831,1445,2022-01-01,Synthetic control post #372,2025-02-10,en,False,photo,,146,36,48,7323,87,28,portrait,control,False,258,0.035231462515362556,0,8.898911905794401,4.990432586778736,3.6109179126442243,5.556828061699537,0.035231462515362556,6.723832440821209,7.27655640271871,0,0,0.508165224583369
control_000114,user_6125,user_45077,580,1217,2022-01-01,Synthetic control post #114,2025-02-02,en,True,photo,,340,58,42,6878,38,15,"portrait,digitalart",control,False,455,0.06615295143937192,0,8.836228571526014,5.831882477283517,4.07753744390572,6.1224928095143865,0.06615295143937192,6.364750756851911,7.1049654482698426,1,0,0.5098207869118181
control_000499,user_4669,user_82976,535,966,2022-01-01,Synthetic control post #499,2025-03-02,en,True,photo,,199,26,12,4728,37,11,"photography,digitalart,portrait",control,False,248,0.05245346869712352,0,8.461469042643875,5.298317366548036,3.295836866004329,5.517452896464707,0.05245346869712352,6.284134161070802,6.874198495453294,1,0,0.5043358233705733
control_000166,user_8931,user_91065,308,557,2022-01-01,Synthetic control post #166,2025-03-26,en,True,photo,,315,90,10,4830,40,20,"portrait,digitalart",control,False,435,0.09006211180124224,0,8.482808764554406,5.755742213586912,4.51085950651685,6.077642243349034,0.09006211180124224,5.733341276897746,6.324358962381311,1,0,0.4941131725554237
control_000163,user_6017,user_85785,695,361,2022-01-01,Synthetic control post #163,2025-01-18,en,True,photo,,71,22,11,3039,9,12,"digitalart,artistsontwitter,photography",control,False,116,0.038170450806186244,0,8.019612794400267,4.276666119016055,3.1354942159291497,4.762173934797756,0.038170450806186244,6.54534966033442,5.8916442118257715,1,0,0.4761952192651778
control_000673,user_4411,user_71933,630,1922,2022-01-01,Synthetic control post #673,2025-03-22,en,True,photo,,63,37,23,2647,10,6,"photography,artistsontwitter,portrait",control,False,129,0.048734416320362677,0,7.881559917056899,4.1588830833596715,3.6375861597263857,4.867534450455582,0.048734416320362677,6.447305862541213,7.56164174558878,1,0,0.5212772556141114
control_000131,user_1582,user_61270,425,152,2022-01-01,Synthetic control post #131,2025-04-13,en,True,photo,,132,31,26,2903,9,14,photography,control,False,203,0.06992766104030314,0,7.973844375944687,4.890349128221754,3.4657359027997265,5.318119993844216,0.06992766104030314,6.054439346269371,5.030437921392435,1,0,0.4573167647180909
control_000724,user_1859,user_10102,562,1806,2022-01-01,Synthetic control post #724,2025-04-12,en,False,photo,,248,53,56,7297,71,12,"digitalart,portrait",control,False,369,0.050568726874057834,0,8.895355616996392,5.517452896464707,3.9889840465642745,5.91350300563827,0.050568726874057834,6.333279628139691,7.499423290592229,0,0,0.5171771458118339
control_000201,user_4287,user_12237,332,1636,2022-01-01,Synthetic control post #201,2025-02-15,en,True,photo,,124,52,26,2723,9,11,"artistsontwitter,portrait",control,False,213,0.07822254865956665,0,7.909856667269403,4.8283137373023015,3.970291913552122,5.365976015021851,0.07822254865956665,5.808142489980444,7.400620577371135,1,0,0.522076644026048
control_000087,user_5228,user_85500,315,1218,2022-01-01,Synthetic control post #87,2025-04-22,en,True,photo,,85,22,23,4226,17,9,"photography,digitalart,artistsontwitter",control,False,139,0.03289162328442972,0,8.34924780056679,4.454347296253507,3.1354942159291497,4.941642422609304,0.03289162328442972,5.755742213586912,7.105786129481271,1,0,0.5146757711575699
control_000192,user_4255,user_49202,114,666,2022-01-01,Synthetic control post #192,2025-04-30,en,True,photo,,571,102,28,7453,53,35,"digitalart,artistsontwitter",control,False,736,0.09875218033006843,0,8.916506080039204,6.349138991379798,4.634728988229636,6.602587892189336,0.09875218033006843,4.74493212836325,6.502790045915623,1,0,0.5066983865039628
control_000596,user_1202,user_68196,171,1434,2022-01-01,Synthetic control post #596,2025-02-22,en,False,photo,,85,36,14,3681,30,10,"digitalart,artistsontwitter,photography",control,False,145,0.039391469709318123,0,8.211211361793023,4.454347296253507,3.6109179126442243,4.983606621708336,0.039391469709318123,5.147494476813453,7.268920128193722,0,0,0.5204695143797866
control_000543,user_3495,user_84988,338,1267,2022-01-01,Synthetic control post #543,2025-01-31,en,True,photo,,277,129,63,7330,87,25,digitalart,control,False,494,0.06739427012278308,0,8.899867211223587,5.627621113690637,4.867534450455582,6.20455776256869,0.06739427012278308,5.82600010738045,7.145196134997171,1,0,0.515163655734147
control_000063,user_8668,user_30056,254,348,2022-01-01,Synthetic control post #63,2025-02-26,en,True,photo,,460,153,44,8183,39,9,"digitalart,artistsontwitter,portrait",control,False,666,0.08138824392032262,0,9.009936307631463,6.133398042996649,5.0369526024136295,6.502790045915623,0.08138824392032262,5.541263545158426,5.855071922202427,1,0,0.4831861170387661
control_000540,user_2519,user_26642,971,1165,2022-01-01,Synthetic control post #540,2025-01-14,en,True,photo,,609,191,106,11468,139,51,"photography,digitalart",control,False,957,0.08344959888385071,0,9.347403022364523,6.413458957167357,5.2574953720277815,6.86484777797086,0.08344959888385071,6.879355804460439,7.061334366910438,1,0,0.5045771338292602
control_000502,user_6971,user_37850,458,495,2022-01-01,Synthetic control post #502,2025-01-05,en,False,photo,,207,55,33,3571,41,15,photography,control,False,310,0.08681041725007001,0,8.18088094199639,5.337538079701318,4.02535169073515,5.739792912179234,0.08681041725007001,6.129050210060545,6.206575926724928,0,0,0.48448875268914066
control_000361,user_8879,user_14970,350,1400,2022-01-01,Synthetic control post #361,2025-03-10,en,True,photo,,201,106,18,5874,24,21,"portrait,photography,artistsontwitter",control,False,346,0.0589036431733061,0,8.67846133901236,5.308267697401205,4.672828834461906,5.849324779946859,0.0589036431733061,5.860786223465865,7.244941546337007,1,0,0.5175328742740443
control_000772,user_7062,user_57519,851,1686,2022-01-01,Synthetic control post #772,2025-03-08,en,True,photo,,197,70,15,7325,50,22,"photography,artistsontwitter",control,False,304,0.04150170648464164,0,8.89918494333876,5.288267030694535,4.2626798770413155,5.720311776607412,0.04150170648464164,6.747586526829315,7.430707082545968,1,0,0.5154246876967403
control_000276,user_4134,user_49144,143,494,2022-01-01,Synthetic control post #276,2025-03-15,en,True,photo,,409,84,22,9268,57,36,"photography,portrait",control,False,551,0.059451877427708244,0,9.134430777875833,6.016157159698354,4.442651256490317,6.313548046277095,0.059451877427708244,4.969813299576001,6.20455776256869,1,0,0.49699570173130914
control_000734,user_6716,user_65116,630,525,2022-01-01,Synthetic control post #734,2025-02-25,en,True,photo,,131,21,24,3136,39,3,"photography,portrait,digitalart",control,False,179,0.05707908163265306,0,8.051022208190679,4.882801922586371,3.091042453358316,5.19295685089021,0.05707908163265306,6.447305862541213,6.26530121273771,1,0,0.48687846681415636
control_000691,user_7091,user_24467,447,305,2022-01-01,Synthetic control post #691,2025-04-13,en,True,photo,,239,61,46,5102,65,21,photography,control,False,367,0.07193257546060368,0,8.537583881063972,5.480638923341991,4.127134385045092,5.908082938168931,0.07193257546060368,6.104793232414985,5.723585101952381,1,0,0.47523440317008125
control_000674,user_1383,user_39761,438,1629,2022-01-01,Synthetic control post #674,2025-04-29,en,True,photo,,412,44,41,8860,91,29,"photography,digitalart,artistsontwitter",control,False,526,0.059367945823927765,0,9.089414904047302,6.023447592961033,3.8066624897703196,6.267200548541362,0.059367945823927765,6.0844994130751715,7.396335293800808,1,0,0.519772370465794
control_000393,user_8492,user_19607,217,340,2022-01-01,Synthetic control post #393,2025-03-04,en,True,photo,,301,34,53,5825,20,7,"digitalart,portrait",control,False,395,0.06781115879828326,0,8.67008593751938,5.71042701737487,3.5553480614894135,5.981414211254481,0.06781115879828326,5.384495062789089,5.831882477283517,1,0,0.4838147109086005
control_000016,user_5346,user_70875,156,566,2022-01-01,Synthetic control post #16,2025-03-12,en,True,photo,,206,49,40,5827,34,9,"artistsontwitter,digitalart",control,False,304,0.0521709284365883,0,8.670429167315095,5.332718793265369,3.912023005428146,5.720311776607412,0.0521709284365883,5.056245805348308,6.340359303727752,1,0,0.49991450074856825
control_000425,user_6790,user_70516,331,1847,2022-01-01,Synthetic control post #425,2025-04-21,en,False,photo,,151,42,12,2962,13,12,portrait,control,False,217,0.07326130992572587,0,7.993957547573565,5.0238805208462765,3.7612001156935624,5.384495062789089,0.07326130992572587,5.805134968916488,7.521859252201629,0,0,0.5219594013322971
control_000389,user_5570,user_63508,290,1786,2022-01-01,Synthetic control post #389,2025-01-07,en,True,photo,,346,148,101,10328,116,22,photography,control,False,617,0.059740511231603406,0,9.242710752006634,5.849324779946859,5.003946305945459,6.42648845745769,0.059740511231603406,5.673323267171493,7.488293515159428,1,0,0.5254670536383879
control_000295,user_7876,user_10215,363,1210,2022-01-01,Synthetic control post #295,2025-02-09,en,True,photo,,503,78,63,8008,106,12,digitalart,control,False,656,0.08191808191808192,0,8.988321188323683,6.222576268071369,4.3694478524670215,6.48768401848461,0.08191808191808192,5.8971538676367405,7.099201743553092,1,0,0.513379040887066
control_000498,user_2342,user_59593,502,962,2022-01-01,Synthetic control post #498,2025-03-30,en,True,photo,,170,90,17,7857,112,18,"digitalart,artistsontwitter,portrait",control,False,295,0.03754613720249459,0,8.969287400118406,5.14166355650266,4.51085950651685,5.69035945432406,0.03754613720249459,6.220590170099739,6.870053411798126,1,0,0.5047303533870365
control_000782,user_3166,user_79810,250,1307,2022-01-01,Synthetic control post #782,2025-03-04,en,True,photo,,442,109,45,6741,82,11,portrait,control,False,607,0.09004598724224892,0,8.816111895794005,6.093569770045136,4.700480365792417,6.410174881966167,0.09004598724224892,5.5254529391317835,7.176254532017144,1,0,0.5183712094946471
control_000636,user_8013,user_20617,1215,1593,2022-01-01,Synthetic control post #636,2025-03-01,en,True,photo,,87,21,11,3953,54,6,"photography,artistsontwitter",control,False,125,0.031621553250695676,0,8.282483003730562,4.477336814478207,3.091042453358316,4.836281906951478,0.031621553250695676,7.103322062526113,7.374001859350161,1,0,0.5110974723958246
control_000257,user_8143,user_85422,591,402,2022-01-01,Synthetic control post #257,2025-04-11,en,True,photo,,88,47,26,3129,39,10,portrait,control,False,171,0.05465004793863854,0,8.048788283534199,4.48863636973214,3.871201010907891,5.147494476813453,0.05465004793863854,6.3835066348840055,5.998936561946683,1,0,0.48032092744664767
control_000591,user_3549,user_96091,262,1446,2022-01-01,Synthetic control post #591,2025-03-25,en,True,photo,,95,19,4,1496,10,4,photography,control,False,122,0.08155080213903744,0,7.311218384419629,4.564348191467836,2.995732273553991,4.812184355372417,0.08155080213903744,5.572154032177765,7.277247726631484,1,0,0.5206779496305168
control_000545,user_4704,user_68685,280,1987,2022-01-01,Synthetic control post #545,2025-03-23,en,True,photo,,198,62,29,3807,54,7,"portrait,photography",control,False,296,0.07775151037562385,0,8.244859395911256,5.293304824724492,4.143134726391533,5.6937321388027,0.07775151037562385,5.638354669333745,7.59488438721652,1,0,0.5285653839714496
control_000096,user_2515,user_30419,843,1332,2022-01-01,Synthetic control post #96,2025-03-06,en,True,photo,,234,61,31,4009,24,16,photography,control,False,342,0.08530805687203792,0,8.296546520300614,5.459585514144159,4.127134385045092,5.8377304471659395,0.08530805687203792,6.738152494595957,7.195187320178709,1,0,0.5092509719678875
control_000684,user_7044,user_19955,317,1990,2022-01-01,Synthetic control post #684,2025-03-22,en,True,photo,,446,97,103,10518,99,16,"portrait,digitalart,photography",control,False,662,0.06293972238068074,0,9.260938424739274,6.102558594613569,4.584967478670572,6.4967749901858625,0.06293972238068074,5.762051382780177,7.596392304064196,1,0,0.5276261124793713
control_000293,user_7019,user_51981,207,1744,2022-01-01,Synthetic control post #293,2025-03-05,en,True,photo,,79,11,5,1545,5,3,artistsontwitter,control,False,98,0.0634304207119741,0,7.343426229147367,4.382026634673881,2.4849066497880004,4.59511985013459,0.0634304207119741,5.337538079701318,7.4645098346365275,1,0,0.5274964215552542
control_000037,user_6294,user_69035,273,499,2022-01-01,Synthetic control post #37,2025-02-11,en,True,photo,,496,59,29,8286,95,33,"artistsontwitter,portrait",control,False,617,0.07446294955346368,0,9.022443300849043,6.208590026096629,4.0943445622221,6.42648845745769,0.07446294955346368,5.6131281063880705,6.214608098422191,1,0,0.4921545438809006
control_000639,user_4639,user_36174,188,1381,2022-01-01,Synthetic control post #639,2025-04-22,en,True,photo,,67,26,7,2600,26,10,"photography,portrait,digitalart",control,False,110,0.04230769230769231,0,7.8636512654486515,4.219507705176107,3.295836866004329,4.709530201312334,0.04230769230769231,5.241747015059643,7.231287004327616,1,0,0.5220790078536925
control_000244,user_4861,user_70586,137,1391,2022-01-01,Synthetic control post #244,2025-02-02,en,False,photo,,183,100,21,5397,57,17,"digitalart,artistsontwitter",control,False,321,0.05947748749305169,0,8.59378379357795,5.214935757608986,4.61512051684126,5.7745515455444085,0.05947748749305169,4.927253685157205,7.238496840894365,0,0,0.5214091367571875
control_000399,user_9701,user_80559,225,1878,2022-01-01,Synthetic control post #399,2025-03-05,en,True,photo,,402,175,54,9717,133,37,"digitalart,portrait",control,False,668,0.0687454975815581,0,9.181735114965848,5.998936561946683,5.170483995038151,6.505784060128229,0.0687454975815581,5.420534999272286,7.538494999413465,1,0,0.5287973292907874
control_000753,user_1165,user_54839,432,1801,2022-01-01,Synthetic control post #753,2025-04-26,en,True,photo,,100,21,15,2400,14,3,"portrait,digitalart",control,False,139,0.057916666666666665,0,7.783640596221253,4.61512051684126,3.091042453358316,4.941642422609304,0.057916666666666665,6.07073772800249,7.496652438168283,1,0,0.5225398555913913
control_000247,user_2288,user_51285,444,1228,2022-01-01,Synthetic control post #247,2025-01-18,en,False,photo,,179,61,16,3899,52,13,digitalart,control,False,269,0.06899204924339575,0,8.268731832117737,5.19295685089021,4.127134385045092,5.598421958998375,0.06899204924339575,6.09807428216624,7.113956109566034,0,0,0.5088175572084056
control_000560,user_8843,user_23758,1872,1096,2022-01-01,Synthetic control post #560,2025-04-05,en,True,photo,,260,49,36,6200,67,11,digitalart,control,False,356,0.05741935483870968,0,8.732465848349879,5.564520407322694,3.912023005428146,5.877735781779639,0.05741935483870968,7.5352967024440884,7.00033446027523,1,0,0.49774903759462175
control_000359,user_2860,user_16655,564,1125,2022-01-01,Synthetic control post #359,2025-03-27,en,True,photo,,504,128,29,6508,83,17,"artistsontwitter,digitalart",control,False,678,0.10417947141979103,0,8.780941113572387,6.22455842927536,4.859812404361672,6.520621127558696,0.10417947141979103,6.336825731146441,7.026426808699636,1,0,0.5079581231429383
control_000683,user_3886,user_23166,1033,1855,2022-01-01,Synthetic control post #683,2025-01-02,en,True,photo,,507,85,47,7428,47,13,"digitalart,portrait",control,False,652,0.08777598276790523,0,8.913146539151807,6.230481447578482,4.454347296253507,6.481577129276431,0.08777598276790523,6.9411900550683745,7.526178913346146,1,0,0.5164208089624637
control_000688,user_4815,user_48919,667,459,2022-01-01,Synthetic control post #688,2025-02-28,en,False,photo,,475,76,38,6641,37,20,"artistsontwitter,digitalart,portrait",control,False,609,0.09170305676855896,0,8.801168401936692,6.16541785423142,4.343805421853684,6.413458957167357,0.09170305676855896,6.504288173536645,6.131226489483141,0,0,0.47951513101808735
control_000179,user_5159,user_77262,626,1180,2022-01-01,Synthetic control post #179,2025-03-27,en,True,photo,,248,34,34,6603,48,14,digitalart,control,False,330,0.049977283053157656,0,8.795430805040018,5.517452896464707,3.5553480614894135,5.802118375377063,0.049977283053157656,6.440946540632921,7.074116816197362,1,0,0.5083972325882504
